mapped_snp_id,mapped_snps_gene,ld_snp,r^2,ld_snp_chromosome,ld_snp_position,ld_gene_symbol,correlation,p_adjust,regulated_vip_gene,tissue
rs1107554,TCF20,rs1001586,1,22,42670293,TCF20,1.02257,2.47279e-18,CYP2D6,Brain_Cerebellum
rs5758690,TCF20,rs1001586,0.99372,22,42670293,TCF20,1.02257,2.47279e-18,CYP2D6,Brain_Cerebellum
rs5758691,TCF20,rs1001586,1,22,42670293,TCF20,1.02257,2.47279e-18,CYP2D6,Brain_Cerebellum
rs5758692,TCF20,rs1001586,1,22,42670293,TCF20,1.02257,2.47279e-18,CYP2D6,Brain_Cerebellum
rs1001587,TCF20,rs1001586,0.99372,22,42670293,TCF20,1.02257,2.47279e-18,CYP2D6,Brain_Cerebellum
rs55644935,TCF20,rs739147,0.99372,22,42671066,TCF20,1.02257,2.47279e-18,CYP2D6,Brain_Cerebellum
rs1107553,TCF20,rs739147,1,22,42671066,TCF20,1.02257,2.47279e-18,CYP2D6,Brain_Cerebellum
rs1107554,TCF20,rs739147,1,22,42671066,TCF20,1.02257,2.47279e-18,CYP2D6,Brain_Cerebellum
rs5758690,TCF20,rs739147,0.99372,22,42671066,TCF20,1.02257,2.47279e-18,CYP2D6,Brain_Cerebellum
rs5758691,TCF20,rs739147,1,22,42671066,TCF20,1.02257,2.47279e-18,CYP2D6,Brain_Cerebellum
rs5758692,TCF20,rs739147,1,22,42671066,TCF20,1.02257,2.47279e-18,CYP2D6,Brain_Cerebellum
rs1001587,TCF20,rs739147,0.99372,22,42671066,TCF20,1.02257,2.47279e-18,CYP2D6,Brain_Cerebellum
rs1001586,TCF20,rs739147,1,22,42671066,TCF20,1.02257,2.47279e-18,CYP2D6,Brain_Cerebellum
rs3130668,HCG20,rs2517578,0.870398,6,30811265,LOC105375014,0.644129,3.60808e-05,HLA-B,Pancreas
rs3132600,HCG20,rs2517578,0.870398,6,30811265,LOC105375014,0.644129,3.60808e-05,HLA-B,Pancreas
rs3130668,HCG20,rs2535334,0.870398,6,30812996,LOC105375014,0.644129,3.60808e-05,HLA-B,Pancreas
rs3132600,HCG20,rs2535334,0.870398,6,30812996,LOC105375014,0.644129,3.60808e-05,HLA-B,Pancreas
rs2517578,LOC105375014,rs2535334,1,6,30812996,LOC105375014,0.644129,3.60808e-05,HLA-B,Pancreas
rs3130668,HCG20,rs2535332,0.870398,6,30813249,LOC105375014,0.644129,3.60808e-05,HLA-B,Pancreas
rs3132600,HCG20,rs2535332,0.870398,6,30813249,LOC105375014,0.644129,3.60808e-05,HLA-B,Pancreas
rs2517578,LOC105375014,rs2535332,1,6,30813249,LOC105375014,0.644129,3.60808e-05,HLA-B,Pancreas
rs2535334,LOC105375014,rs2535332,1,6,30813249,LOC105375014,0.644129,3.60808e-05,HLA-B,Pancreas
rs55644935,TCF20,rs1107553,0.99372,22,42667473,TCF20,0.872882,4.01427e-09,CYP2D6,Artery_Coronary
rs55644935,TCF20,rs1107554,0.99372,22,42667594,TCF20,0.872882,4.01427e-09,CYP2D6,Artery_Coronary
rs1107553,TCF20,rs1107554,1,22,42667594,TCF20,0.872882,4.01427e-09,CYP2D6,Artery_Coronary
rs55644935,TCF20,rs5758690,0.987463,22,42668295,TCF20,0.82218,3.63905e-08,CYP2D6,Artery_Coronary
rs1107553,TCF20,rs5758690,0.99372,22,42668295,TCF20,0.82218,3.63905e-08,CYP2D6,Artery_Coronary
rs1107554,TCF20,rs5758690,0.99372,22,42668295,TCF20,0.82218,3.63905e-08,CYP2D6,Artery_Coronary
rs55644935,TCF20,rs5758691,0.99372,22,42668504,TCF20,0.872882,4.01427e-09,CYP2D6,Artery_Coronary
rs1107553,TCF20,rs5758691,1,22,42668504,TCF20,0.872882,4.01427e-09,CYP2D6,Artery_Coronary
rs1107554,TCF20,rs5758691,1,22,42668504,TCF20,0.872882,4.01427e-09,CYP2D6,Artery_Coronary
rs5758690,TCF20,rs5758691,0.99372,22,42668504,TCF20,0.872882,4.01427e-09,CYP2D6,Artery_Coronary
rs55644935,TCF20,rs5758692,0.99372,22,42669029,TCF20,0.875062,3.74881e-09,CYP2D6,Artery_Coronary
rs1107553,TCF20,rs5758692,1,22,42669029,TCF20,0.875062,3.74881e-09,CYP2D6,Artery_Coronary
rs1107554,TCF20,rs5758692,1,22,42669029,TCF20,0.875062,3.74881e-09,CYP2D6,Artery_Coronary
rs5758690,TCF20,rs5758692,0.99372,22,42669029,TCF20,0.875062,3.74881e-09,CYP2D6,Artery_Coronary
rs5758691,TCF20,rs5758692,1,22,42669029,TCF20,0.875062,3.74881e-09,CYP2D6,Artery_Coronary
rs55644935,TCF20,rs1001587,0.987463,22,42670111,TCF20,0.872832,4.05608e-09,CYP2D6,Artery_Coronary
rs1107553,TCF20,rs1001587,0.99372,22,42670111,TCF20,0.872832,4.05608e-09,CYP2D6,Artery_Coronary
rs1107554,TCF20,rs1001587,0.99372,22,42670111,TCF20,0.872832,4.05608e-09,CYP2D6,Artery_Coronary
rs5758690,TCF20,rs1001587,0.987463,22,42670111,TCF20,0.872832,4.05608e-09,CYP2D6,Artery_Coronary
rs5758691,TCF20,rs1001587,0.99372,22,42670111,TCF20,0.872832,4.05608e-09,CYP2D6,Artery_Coronary
rs5758692,TCF20,rs1001587,0.99372,22,42670111,TCF20,0.872832,4.05608e-09,CYP2D6,Artery_Coronary
rs55644935,TCF20,rs1001586,0.99372,22,42670293,TCF20,0.872882,4.01427e-09,CYP2D6,Artery_Coronary
rs1107553,TCF20,rs1001586,1,22,42670293,TCF20,0.872882,4.01427e-09,CYP2D6,Artery_Coronary
rs1107554,TCF20,rs1001586,1,22,42670293,TCF20,0.872882,4.01427e-09,CYP2D6,Artery_Coronary
rs5758690,TCF20,rs1001586,0.99372,22,42670293,TCF20,0.872882,4.01427e-09,CYP2D6,Artery_Coronary
rs5758691,TCF20,rs1001586,1,22,42670293,TCF20,0.872882,4.01427e-09,CYP2D6,Artery_Coronary
rs5758692,TCF20,rs1001586,1,22,42670293,TCF20,0.872882,4.01427e-09,CYP2D6,Artery_Coronary
rs1001587,TCF20,rs1001586,0.99372,22,42670293,TCF20,0.872882,4.01427e-09,CYP2D6,Artery_Coronary
rs55644935,TCF20,rs739147,0.99372,22,42671066,TCF20,0.877851,2.32839e-09,CYP2D6,Artery_Coronary
rs1107553,TCF20,rs739147,1,22,42671066,TCF20,0.877851,2.32839e-09,CYP2D6,Artery_Coronary
rs1107554,TCF20,rs739147,1,22,42671066,TCF20,0.877851,2.32839e-09,CYP2D6,Artery_Coronary
rs5758690,TCF20,rs739147,0.99372,22,42671066,TCF20,0.877851,2.32839e-09,CYP2D6,Artery_Coronary
rs5758691,TCF20,rs739147,1,22,42671066,TCF20,0.877851,2.32839e-09,CYP2D6,Artery_Coronary
rs5758692,TCF20,rs739147,1,22,42671066,TCF20,0.877851,2.32839e-09,CYP2D6,Artery_Coronary
rs1001587,TCF20,rs739147,0.99372,22,42671066,TCF20,0.877851,2.32839e-09,CYP2D6,Artery_Coronary
rs1001586,TCF20,rs739147,1,22,42671066,TCF20,0.877851,2.32839e-09,CYP2D6,Artery_Coronary
rs55644935,TCF20,rs1107553,0.99372,22,42667473,TCF20,0.750628,2.3785e-20,CYP2D6,Cells_Transformed_fibroblasts
rs55644935,TCF20,rs1107554,0.99372,22,42667594,TCF20,0.750628,2.3785e-20,CYP2D6,Cells_Transformed_fibroblasts
rs1107553,TCF20,rs1107554,1,22,42667594,TCF20,0.750628,2.3785e-20,CYP2D6,Cells_Transformed_fibroblasts
rs55644935,TCF20,rs5758690,0.987463,22,42668295,TCF20,0.73217,1.48442e-19,CYP2D6,Cells_Transformed_fibroblasts
rs1107553,TCF20,rs5758690,0.99372,22,42668295,TCF20,0.73217,1.48442e-19,CYP2D6,Cells_Transformed_fibroblasts
rs1107554,TCF20,rs5758690,0.99372,22,42668295,TCF20,0.73217,1.48442e-19,CYP2D6,Cells_Transformed_fibroblasts
rs55644935,TCF20,rs5758691,0.99372,22,42668504,TCF20,0.750628,2.3785e-20,CYP2D6,Cells_Transformed_fibroblasts
rs1107553,TCF20,rs5758691,1,22,42668504,TCF20,0.750628,2.3785e-20,CYP2D6,Cells_Transformed_fibroblasts
rs1107554,TCF20,rs5758691,1,22,42668504,TCF20,0.750628,2.3785e-20,CYP2D6,Cells_Transformed_fibroblasts
rs5758690,TCF20,rs5758691,0.99372,22,42668504,TCF20,0.750628,2.3785e-20,CYP2D6,Cells_Transformed_fibroblasts
rs55644935,TCF20,rs5758692,0.99372,22,42669029,TCF20,0.753331,1.91493e-20,CYP2D6,Cells_Transformed_fibroblasts
rs1107553,TCF20,rs5758692,1,22,42669029,TCF20,0.753331,1.91493e-20,CYP2D6,Cells_Transformed_fibroblasts
rs1107554,TCF20,rs5758692,1,22,42669029,TCF20,0.753331,1.91493e-20,CYP2D6,Cells_Transformed_fibroblasts
rs5758690,TCF20,rs5758692,0.99372,22,42669029,TCF20,0.753331,1.91493e-20,CYP2D6,Cells_Transformed_fibroblasts
rs5758691,TCF20,rs5758692,1,22,42669029,TCF20,0.753331,1.91493e-20,CYP2D6,Cells_Transformed_fibroblasts
rs55644935,TCF20,rs1001587,0.987463,22,42670111,TCF20,0.750628,2.3785e-20,CYP2D6,Cells_Transformed_fibroblasts
rs1107553,TCF20,rs1001587,0.99372,22,42670111,TCF20,0.750628,2.3785e-20,CYP2D6,Cells_Transformed_fibroblasts
rs1107554,TCF20,rs1001587,0.99372,22,42670111,TCF20,0.750628,2.3785e-20,CYP2D6,Cells_Transformed_fibroblasts
rs5758690,TCF20,rs1001587,0.987463,22,42670111,TCF20,0.750628,2.3785e-20,CYP2D6,Cells_Transformed_fibroblasts
rs5758691,TCF20,rs1001587,0.99372,22,42670111,TCF20,0.750628,2.3785e-20,CYP2D6,Cells_Transformed_fibroblasts
rs5758692,TCF20,rs1001587,0.99372,22,42670111,TCF20,0.750628,2.3785e-20,CYP2D6,Cells_Transformed_fibroblasts
rs55644935,TCF20,rs1001586,0.99372,22,42670293,TCF20,0.750628,2.3785e-20,CYP2D6,Cells_Transformed_fibroblasts
rs1107553,TCF20,rs1001586,1,22,42670293,TCF20,0.750628,2.3785e-20,CYP2D6,Cells_Transformed_fibroblasts
rs1107554,TCF20,rs1001586,1,22,42670293,TCF20,0.750628,2.3785e-20,CYP2D6,Cells_Transformed_fibroblasts
rs5758690,TCF20,rs1001586,0.99372,22,42670293,TCF20,0.750628,2.3785e-20,CYP2D6,Cells_Transformed_fibroblasts
rs5758691,TCF20,rs1001586,1,22,42670293,TCF20,0.750628,2.3785e-20,CYP2D6,Cells_Transformed_fibroblasts
rs5758692,TCF20,rs1001586,1,22,42670293,TCF20,0.750628,2.3785e-20,CYP2D6,Cells_Transformed_fibroblasts
rs1001587,TCF20,rs1001586,0.99372,22,42670293,TCF20,0.750628,2.3785e-20,CYP2D6,Cells_Transformed_fibroblasts
rs55644935,TCF20,rs739147,0.99372,22,42671066,TCF20,0.750628,2.3785e-20,CYP2D6,Cells_Transformed_fibroblasts
rs1107553,TCF20,rs739147,1,22,42671066,TCF20,0.750628,2.3785e-20,CYP2D6,Cells_Transformed_fibroblasts
rs1107554,TCF20,rs739147,1,22,42671066,TCF20,0.750628,2.3785e-20,CYP2D6,Cells_Transformed_fibroblasts
rs5758690,TCF20,rs739147,0.99372,22,42671066,TCF20,0.750628,2.3785e-20,CYP2D6,Cells_Transformed_fibroblasts
rs5758691,TCF20,rs739147,1,22,42671066,TCF20,0.750628,2.3785e-20,CYP2D6,Cells_Transformed_fibroblasts
rs5758692,TCF20,rs739147,1,22,42671066,TCF20,0.750628,2.3785e-20,CYP2D6,Cells_Transformed_fibroblasts
rs1001587,TCF20,rs739147,0.99372,22,42671066,TCF20,0.750628,2.3785e-20,CYP2D6,Cells_Transformed_fibroblasts
rs1001586,TCF20,rs739147,1,22,42671066,TCF20,0.750628,2.3785e-20,CYP2D6,Cells_Transformed_fibroblasts
rs9262617,HCG22,rs9262619,0.995319,6,31022266,HCG22,-0.379057,4.74477e-05,HLA-B,Esophagus_Gastroesophageal_Junction
rs55644935,TCF20,rs1107553,0.99372,22,42667473,TCF20,0.751397,6.70209e-08,CYP2D6,Esophagus_Gastroesophageal_Junction
rs55644935,TCF20,rs1107554,0.99372,22,42667594,TCF20,0.751397,6.70209e-08,CYP2D6,Esophagus_Gastroesophageal_Junction
rs1107553,TCF20,rs1107554,1,22,42667594,TCF20,0.751397,6.70209e-08,CYP2D6,Esophagus_Gastroesophageal_Junction
rs55644935,TCF20,rs5758690,0.987463,22,42668295,TCF20,0.721909,2.17345e-07,CYP2D6,Esophagus_Gastroesophageal_Junction
rs1107553,TCF20,rs5758690,0.99372,22,42668295,TCF20,0.721909,2.17345e-07,CYP2D6,Esophagus_Gastroesophageal_Junction
rs1107554,TCF20,rs5758690,0.99372,22,42668295,TCF20,0.721909,2.17345e-07,CYP2D6,Esophagus_Gastroesophageal_Junction
rs55644935,TCF20,rs5758691,0.99372,22,42668504,TCF20,0.751397,6.70209e-08,CYP2D6,Esophagus_Gastroesophageal_Junction
rs1107553,TCF20,rs5758691,1,22,42668504,TCF20,0.751397,6.70209e-08,CYP2D6,Esophagus_Gastroesophageal_Junction
rs1107554,TCF20,rs5758691,1,22,42668504,TCF20,0.751397,6.70209e-08,CYP2D6,Esophagus_Gastroesophageal_Junction
rs5758690,TCF20,rs5758691,0.99372,22,42668504,TCF20,0.751397,6.70209e-08,CYP2D6,Esophagus_Gastroesophageal_Junction
rs55644935,TCF20,rs5758692,0.99372,22,42669029,TCF20,0.751883,6.92478e-08,CYP2D6,Esophagus_Gastroesophageal_Junction
rs1107553,TCF20,rs5758692,1,22,42669029,TCF20,0.751883,6.92478e-08,CYP2D6,Esophagus_Gastroesophageal_Junction
rs1107554,TCF20,rs5758692,1,22,42669029,TCF20,0.751883,6.92478e-08,CYP2D6,Esophagus_Gastroesophageal_Junction
rs5758690,TCF20,rs5758692,0.99372,22,42669029,TCF20,0.751883,6.92478e-08,CYP2D6,Esophagus_Gastroesophageal_Junction
rs5758691,TCF20,rs5758692,1,22,42669029,TCF20,0.751883,6.92478e-08,CYP2D6,Esophagus_Gastroesophageal_Junction
rs55644935,TCF20,rs1001587,0.987463,22,42670111,TCF20,0.751375,6.76582e-08,CYP2D6,Esophagus_Gastroesophageal_Junction
rs1107553,TCF20,rs1001587,0.99372,22,42670111,TCF20,0.751375,6.76582e-08,CYP2D6,Esophagus_Gastroesophageal_Junction
rs1107554,TCF20,rs1001587,0.99372,22,42670111,TCF20,0.751375,6.76582e-08,CYP2D6,Esophagus_Gastroesophageal_Junction
rs5758690,TCF20,rs1001587,0.987463,22,42670111,TCF20,0.751375,6.76582e-08,CYP2D6,Esophagus_Gastroesophageal_Junction
rs5758691,TCF20,rs1001587,0.99372,22,42670111,TCF20,0.751375,6.76582e-08,CYP2D6,Esophagus_Gastroesophageal_Junction
rs5758692,TCF20,rs1001587,0.99372,22,42670111,TCF20,0.751375,6.76582e-08,CYP2D6,Esophagus_Gastroesophageal_Junction
rs55644935,TCF20,rs1001586,0.99372,22,42670293,TCF20,0.751397,6.70209e-08,CYP2D6,Esophagus_Gastroesophageal_Junction
rs1107553,TCF20,rs1001586,1,22,42670293,TCF20,0.751397,6.70209e-08,CYP2D6,Esophagus_Gastroesophageal_Junction
rs1107554,TCF20,rs1001586,1,22,42670293,TCF20,0.751397,6.70209e-08,CYP2D6,Esophagus_Gastroesophageal_Junction
rs5758690,TCF20,rs1001586,0.99372,22,42670293,TCF20,0.751397,6.70209e-08,CYP2D6,Esophagus_Gastroesophageal_Junction
rs5758691,TCF20,rs1001586,1,22,42670293,TCF20,0.751397,6.70209e-08,CYP2D6,Esophagus_Gastroesophageal_Junction
rs5758692,TCF20,rs1001586,1,22,42670293,TCF20,0.751397,6.70209e-08,CYP2D6,Esophagus_Gastroesophageal_Junction
rs1001587,TCF20,rs1001586,0.99372,22,42670293,TCF20,0.751397,6.70209e-08,CYP2D6,Esophagus_Gastroesophageal_Junction
rs55644935,TCF20,rs739147,0.99372,22,42671066,TCF20,0.705954,4.02982e-07,CYP2D6,Esophagus_Gastroesophageal_Junction
rs1107553,TCF20,rs739147,1,22,42671066,TCF20,0.705954,4.02982e-07,CYP2D6,Esophagus_Gastroesophageal_Junction
rs1107554,TCF20,rs739147,1,22,42671066,TCF20,0.705954,4.02982e-07,CYP2D6,Esophagus_Gastroesophageal_Junction
rs5758690,TCF20,rs739147,0.99372,22,42671066,TCF20,0.705954,4.02982e-07,CYP2D6,Esophagus_Gastroesophageal_Junction
rs5758691,TCF20,rs739147,1,22,42671066,TCF20,0.705954,4.02982e-07,CYP2D6,Esophagus_Gastroesophageal_Junction
rs5758692,TCF20,rs739147,1,22,42671066,TCF20,0.705954,4.02982e-07,CYP2D6,Esophagus_Gastroesophageal_Junction
rs1001587,TCF20,rs739147,0.99372,22,42671066,TCF20,0.705954,4.02982e-07,CYP2D6,Esophagus_Gastroesophageal_Junction
rs1001586,TCF20,rs739147,1,22,42671066,TCF20,0.705954,4.02982e-07,CYP2D6,Esophagus_Gastroesophageal_Junction
rs9262617,HCG22,rs9262619,0.995319,6,31022266,HCG22,-0.156359,0.000120031,HLA-B,Artery_Tibial
rs2523855,HCG22,rs3915966,0.891955,6,31022274,HCG22,-0.179195,1.45517e-06,HLA-B,Artery_Tibial
rs2523855,HCG22,rs2905757,0.896255,6,31022828,HCG22,-0.14756,4.54508e-05,HLA-B,Artery_Tibial
rs3915966,HCG22,rs2905757,0.90439,6,31022828,HCG22,-0.14756,4.54508e-05,HLA-B,Artery_Tibial
rs2523854,HCG22,rs9262625,0.960285,6,31022929,HCG22,-0.170845,9.87714e-07,HLA-B,Artery_Tibial
rs2523854,HCG22,rs9262628,0.960285,6,31023148,HCG22,-0.17397,6.65647e-07,HLA-B,Artery_Tibial
rs9262625,HCG22,rs9262628,1,6,31023148,HCG22,-0.17397,6.65647e-07,HLA-B,Artery_Tibial
rs2523854,HCG22,rs9262629,0.952242,6,31023186,HCG22,-0.17397,6.65647e-07,HLA-B,Artery_Tibial
rs9262625,HCG22,rs9262629,0.99191,6,31023186,HCG22,-0.17397,6.65647e-07,HLA-B,Artery_Tibial
rs9262628,HCG22,rs9262629,0.99191,6,31023186,HCG22,-0.17397,6.65647e-07,HLA-B,Artery_Tibial
rs2523854,HCG22,rs2523852,0.960285,6,31023868,HCG22,-0.17397,6.65647e-07,HLA-B,Artery_Tibial
rs9262625,HCG22,rs2523852,1,6,31023868,HCG22,-0.17397,6.65647e-07,HLA-B,Artery_Tibial
rs9262628,HCG22,rs2523852,1,6,31023868,HCG22,-0.17397,6.65647e-07,HLA-B,Artery_Tibial
rs9262629,HCG22,rs2523852,0.99191,6,31023868,HCG22,-0.17397,6.65647e-07,HLA-B,Artery_Tibial
rs2523854,HCG22,rs2517525,0.956389,6,31025361,HCG22,-0.17397,6.65647e-07,HLA-B,Artery_Tibial
rs9262625,HCG22,rs2517525,0.995943,6,31025361,HCG22,-0.17397,6.65647e-07,HLA-B,Artery_Tibial
rs9262628,HCG22,rs2517525,0.995943,6,31025361,HCG22,-0.17397,6.65647e-07,HLA-B,Artery_Tibial
rs9262629,HCG22,rs2517525,0.987885,6,31025361,HCG22,-0.17397,6.65647e-07,HLA-B,Artery_Tibial
rs2523852,HCG22,rs2517525,0.995943,6,31025361,HCG22,-0.17397,6.65647e-07,HLA-B,Artery_Tibial
rs2523854,HCG22,rs2517523,0.960285,6,31026434,HCG22,-0.17397,6.65647e-07,HLA-B,Artery_Tibial
rs9262625,HCG22,rs2517523,1,6,31026434,HCG22,-0.17397,6.65647e-07,HLA-B,Artery_Tibial
rs9262628,HCG22,rs2517523,1,6,31026434,HCG22,-0.17397,6.65647e-07,HLA-B,Artery_Tibial
rs9262629,HCG22,rs2517523,0.99191,6,31026434,HCG22,-0.17397,6.65647e-07,HLA-B,Artery_Tibial
rs2523852,HCG22,rs2517523,1,6,31026434,HCG22,-0.17397,6.65647e-07,HLA-B,Artery_Tibial
rs2517525,HCG22,rs2517523,0.995943,6,31026434,HCG22,-0.17397,6.65647e-07,HLA-B,Artery_Tibial
rs2523854,HCG22,rs2523846,0.960285,6,31026589,HCG22,-0.17397,6.65647e-07,HLA-B,Artery_Tibial
rs9262625,HCG22,rs2523846,1,6,31026589,HCG22,-0.17397,6.65647e-07,HLA-B,Artery_Tibial
rs9262628,HCG22,rs2523846,1,6,31026589,HCG22,-0.17397,6.65647e-07,HLA-B,Artery_Tibial
rs9262629,HCG22,rs2523846,0.99191,6,31026589,HCG22,-0.17397,6.65647e-07,HLA-B,Artery_Tibial
rs2523852,HCG22,rs2523846,1,6,31026589,HCG22,-0.17397,6.65647e-07,HLA-B,Artery_Tibial
rs2517525,HCG22,rs2523846,0.995943,6,31026589,HCG22,-0.17397,6.65647e-07,HLA-B,Artery_Tibial
rs2517523,HCG22,rs2523846,1,6,31026589,HCG22,-0.17397,6.65647e-07,HLA-B,Artery_Tibial
rs55644935,TCF20,rs1107553,0.99372,22,42667473,TCF20,0.701385,2.05874e-15,CYP2D6,Artery_Tibial
rs55644935,TCF20,rs1107554,0.99372,22,42667594,TCF20,0.701385,2.05874e-15,CYP2D6,Artery_Tibial
rs1107553,TCF20,rs1107554,1,22,42667594,TCF20,0.701385,2.05874e-15,CYP2D6,Artery_Tibial
rs55644935,TCF20,rs5758690,0.987463,22,42668295,TCF20,0.681172,7.93469e-15,CYP2D6,Artery_Tibial
rs1107553,TCF20,rs5758690,0.99372,22,42668295,TCF20,0.681172,7.93469e-15,CYP2D6,Artery_Tibial
rs1107554,TCF20,rs5758690,0.99372,22,42668295,TCF20,0.681172,7.93469e-15,CYP2D6,Artery_Tibial
rs55644935,TCF20,rs5758691,0.99372,22,42668504,TCF20,0.701385,2.05874e-15,CYP2D6,Artery_Tibial
rs1107553,TCF20,rs5758691,1,22,42668504,TCF20,0.701385,2.05874e-15,CYP2D6,Artery_Tibial
rs1107554,TCF20,rs5758691,1,22,42668504,TCF20,0.701385,2.05874e-15,CYP2D6,Artery_Tibial
rs5758690,TCF20,rs5758691,0.99372,22,42668504,TCF20,0.701385,2.05874e-15,CYP2D6,Artery_Tibial
rs55644935,TCF20,rs5758692,0.99372,22,42669029,TCF20,0.703901,2.24453e-15,CYP2D6,Artery_Tibial
rs1107553,TCF20,rs5758692,1,22,42669029,TCF20,0.703901,2.24453e-15,CYP2D6,Artery_Tibial
rs1107554,TCF20,rs5758692,1,22,42669029,TCF20,0.703901,2.24453e-15,CYP2D6,Artery_Tibial
rs5758690,TCF20,rs5758692,0.99372,22,42669029,TCF20,0.703901,2.24453e-15,CYP2D6,Artery_Tibial
rs5758691,TCF20,rs5758692,1,22,42669029,TCF20,0.703901,2.24453e-15,CYP2D6,Artery_Tibial
rs55644935,TCF20,rs1001587,0.987463,22,42670111,TCF20,0.701175,2.12871e-15,CYP2D6,Artery_Tibial
rs1107553,TCF20,rs1001587,0.99372,22,42670111,TCF20,0.701175,2.12871e-15,CYP2D6,Artery_Tibial
rs1107554,TCF20,rs1001587,0.99372,22,42670111,TCF20,0.701175,2.12871e-15,CYP2D6,Artery_Tibial
rs5758690,TCF20,rs1001587,0.987463,22,42670111,TCF20,0.701175,2.12871e-15,CYP2D6,Artery_Tibial
rs5758691,TCF20,rs1001587,0.99372,22,42670111,TCF20,0.701175,2.12871e-15,CYP2D6,Artery_Tibial
rs5758692,TCF20,rs1001587,0.99372,22,42670111,TCF20,0.701175,2.12871e-15,CYP2D6,Artery_Tibial
rs55644935,TCF20,rs1001586,0.99372,22,42670293,TCF20,0.701385,2.05874e-15,CYP2D6,Artery_Tibial
rs1107553,TCF20,rs1001586,1,22,42670293,TCF20,0.701385,2.05874e-15,CYP2D6,Artery_Tibial
rs1107554,TCF20,rs1001586,1,22,42670293,TCF20,0.701385,2.05874e-15,CYP2D6,Artery_Tibial
rs5758690,TCF20,rs1001586,0.99372,22,42670293,TCF20,0.701385,2.05874e-15,CYP2D6,Artery_Tibial
rs5758691,TCF20,rs1001586,1,22,42670293,TCF20,0.701385,2.05874e-15,CYP2D6,Artery_Tibial
rs5758692,TCF20,rs1001586,1,22,42670293,TCF20,0.701385,2.05874e-15,CYP2D6,Artery_Tibial
rs1001587,TCF20,rs1001586,0.99372,22,42670293,TCF20,0.701385,2.05874e-15,CYP2D6,Artery_Tibial
rs55644935,TCF20,rs739147,0.99372,22,42671066,TCF20,0.691397,5.53391e-15,CYP2D6,Artery_Tibial
rs1107553,TCF20,rs739147,1,22,42671066,TCF20,0.691397,5.53391e-15,CYP2D6,Artery_Tibial
rs1107554,TCF20,rs739147,1,22,42671066,TCF20,0.691397,5.53391e-15,CYP2D6,Artery_Tibial
rs5758690,TCF20,rs739147,0.99372,22,42671066,TCF20,0.691397,5.53391e-15,CYP2D6,Artery_Tibial
rs5758691,TCF20,rs739147,1,22,42671066,TCF20,0.691397,5.53391e-15,CYP2D6,Artery_Tibial
rs5758692,TCF20,rs739147,1,22,42671066,TCF20,0.691397,5.53391e-15,CYP2D6,Artery_Tibial
rs1001587,TCF20,rs739147,0.99372,22,42671066,TCF20,0.691397,5.53391e-15,CYP2D6,Artery_Tibial
rs1001586,TCF20,rs739147,1,22,42671066,TCF20,0.691397,5.53391e-15,CYP2D6,Artery_Tibial
rs7223460,LINC00910,rs11396510,0.949809,17,41457386,LINC00910,-0.437747,2.8796e-06,BRCA1,Liver
rs55644935,TCF20,rs1107553,0.99372,22,42667473,TCF20,0.778226,1.42022e-10,CYP2D6,Brain_Frontal_Cortex_BA9
rs55644935,TCF20,rs1107554,0.99372,22,42667594,TCF20,0.778226,1.42022e-10,CYP2D6,Brain_Frontal_Cortex_BA9
rs1107553,TCF20,rs1107554,1,22,42667594,TCF20,0.778226,1.42022e-10,CYP2D6,Brain_Frontal_Cortex_BA9
rs55644935,TCF20,rs5758690,0.987463,22,42668295,TCF20,0.7767,1.52645e-10,CYP2D6,Brain_Frontal_Cortex_BA9
rs1107553,TCF20,rs5758690,0.99372,22,42668295,TCF20,0.7767,1.52645e-10,CYP2D6,Brain_Frontal_Cortex_BA9
rs1107554,TCF20,rs5758690,0.99372,22,42668295,TCF20,0.7767,1.52645e-10,CYP2D6,Brain_Frontal_Cortex_BA9
rs55644935,TCF20,rs5758691,0.99372,22,42668504,TCF20,0.778226,1.42022e-10,CYP2D6,Brain_Frontal_Cortex_BA9
rs1107553,TCF20,rs5758691,1,22,42668504,TCF20,0.778226,1.42022e-10,CYP2D6,Brain_Frontal_Cortex_BA9
rs1107554,TCF20,rs5758691,1,22,42668504,TCF20,0.778226,1.42022e-10,CYP2D6,Brain_Frontal_Cortex_BA9
rs5758690,TCF20,rs5758691,0.99372,22,42668504,TCF20,0.778226,1.42022e-10,CYP2D6,Brain_Frontal_Cortex_BA9
rs55644935,TCF20,rs5758692,0.99372,22,42669029,TCF20,0.778262,1.43123e-10,CYP2D6,Brain_Frontal_Cortex_BA9
rs1107553,TCF20,rs5758692,1,22,42669029,TCF20,0.778262,1.43123e-10,CYP2D6,Brain_Frontal_Cortex_BA9
rs1107554,TCF20,rs5758692,1,22,42669029,TCF20,0.778262,1.43123e-10,CYP2D6,Brain_Frontal_Cortex_BA9
rs5758690,TCF20,rs5758692,0.99372,22,42669029,TCF20,0.778262,1.43123e-10,CYP2D6,Brain_Frontal_Cortex_BA9
rs5758691,TCF20,rs5758692,1,22,42669029,TCF20,0.778262,1.43123e-10,CYP2D6,Brain_Frontal_Cortex_BA9
rs55644935,TCF20,rs1001587,0.987463,22,42670111,TCF20,0.778364,1.42037e-10,CYP2D6,Brain_Frontal_Cortex_BA9
